date,iexId,isEnabled,name,symbol,type
2019-04-02,7039,True,Union Bankshares Corporation,UBSH,cs
2019-04-02,7040,True,United Bankshares Inc.,UBSI,cs
2019-04-02,7041,True,ProShares Ultra 20+ Year Treasury,UBT,et
2019-04-02,14352,True,Unity Biotechnology Inc.,UBX,cs
2019-04-02,7043,True,United Community Banks Inc.,UCBI,cs
2019-04-02,7044,True,ProShares Ultra Consumer Services,UCC,et
2019-04-02,7046,True,United Community Financial Corp.,UCFC,cs
2019-04-02,13904,True,ETNs linked to the VelocityShares Daily 4X Long CHF vs. USD Index,UCHF,N/A
2019-04-02,7047,True,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI ETN,UCI,et
2019-04-02,10681,True,ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B due April 5 2038,UCIB,N/A
2019-04-02,7048,True,ProShares Ultra Bloomberg Crude Oil,UCO,et
2019-04-02,15394,True,ProShares UltraPro Communication Services Select Sector,UCOM,N/A
2019-04-02,14706,True,First Trust TCW Unconstrained Plus Bond,UCON,N/A
2019-04-02,7050,True,Ultra Clean Holdings Inc.,UCTT,cs
2019-04-02,7051,True,Invesco DB USD Index Bearish,UDN,et
2019-04-02,7053,True,ProShares UltraPro Dow30,UDOW,et
2019-04-02,7054,True,UDR Inc.,UDR,cs
2019-04-02,9619,True,Urban Edge Properties of Beneficial Interest,UE,cs
2019-04-02,7055,True,Uranium Energy Corp.,UEC,cs
2019-04-02,7056,True,Universal Electronics Inc.,UEIC,cs
2019-04-02,7057,True,Net 1 UEPS Technologies Inc.,UEPS,cs
2019-04-02,13905,True,ETNs linked to the VelocityShares Daily 4X Long EUR vs. USD Index,UEUR,N/A
2019-04-02,13652,True,USAA MSCI Emerging Markets Value Momentum Blend Index,UEVM,N/A
2019-04-02,9520,True,Unique Fabricating Inc.,UFAB,cs
2019-04-02,7058,True,United Fire Group Inc,UFCS,cs
2019-04-02,7059,True,Unifi Inc.,UFI,cs
2019-04-02,7060,True,Universal Forest Products Inc.,UFPI,cs
2019-04-02,7061,True,UFP Technologies Inc.,UFPT,cs
2019-04-02,7062,True,Domtar Corporation (NEW),UFS,cs
2019-04-02,7063,True,United-Guardian Inc.,UG,cs
2019-04-02,7064,True,United States Gasoline Fund LP,UGA,et
2019-04-02,7065,True,VelocityShares 3X Long Natural Gas ETN linked to the S&P GSCI Natural Gas Index Excess Return,UGAZ,N/A
2019-04-02,13906,True,ETNs linked to the VelocityShares Daily 4X Long GBP vs. USD Index,UGBP,N/A
2019-04-02,7066,True,ProShares Ultra Consumer Goods,UGE,et
2019-04-02,7068,True,UGI Corporation,UGI,cs
2019-04-02,7069,True,ProShares Ultra Gold,UGL,et
2019-04-02,7070,True,VelocityShares 3x Long Gold ETN,UGLD,N/A
2019-04-02,7071,True,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one),UGP,cs
2019-04-02,7072,True,Amerco,UHAL,cs
2019-04-02,7074,True,Universal Health Services Inc.,UHS,cs
2019-04-02,7075,True,Universal Health Realty Income Trust,UHT,cs
2019-04-02,7076,True,United Insurance Holdings Corp.,UIHC,cs
2019-04-02,7079,True,Unisys Corporation,UIS,cs
2019-04-02,13653,True,USAA Core Intermediate-Term Bond,UITB,N/A
2019-04-02,13654,True,USAA MSCI International Value Momentum Blend Index,UIVM,N/A
2019-04-02,15347,True,Innovator S&P 500 Ultra Buffer ETF - January,UJAN,N/A
2019-04-02,7081,True,ProShares Ultra High Yield,UJB,et
2019-04-02,13907,True,ETNs linked to the VelocityShares Daily 4X Long JPY vs. USD Index,UJPY,N/A
2019-04-02,14904,True,Innovator S&P 500 Ultra Buffer ETF - July,UJUL,N/A
2019-04-02,7085,True,Unilever PLC,UL,cs
2019-04-02,7086,True,Ultralife Corporation,ULBI,cs
2019-04-02,13284,True,Citigroup Global Markets Holdings Inc VelocityShares Long LIBOR ETN,ULBR,N/A
2019-04-02,7087,True,ProShares Ultra Euro,ULE,et
2019-04-02,7015,True,Universal Logistics Holdings Inc.,ULH,cs
2019-04-02,8008,True,SPDR SSgA Ultra Short Term Bond,ULST,N/A
2019-04-02,12351,True,Ulta Beauty Inc.,ULTA,cs
2019-04-02,7089,True,The Ultimate Software Group Inc.,ULTI,cs
2019-04-02,13655,True,USAA MSCI USA Value Momentum Blend Index,ULVM,N/A
2019-04-02,7091,True,UMB Financial Corporation,UMBF,cs
2019-04-02,7092,True,United Microelectronics Corporation (NEW),UMC,cs
2019-04-02,7093,True,UltraPro MidCap400,UMDD,et
2019-04-02,7094,True,UMH Properties Inc.,UMH,cs
2019-04-02,10746,True,UMH Properties Inc. 8.0% Series B Cumulative Redeemable Preferred Stock,UMH-B,ps
2019-04-02,13188,True,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,UMH-C,ps
2019-04-02,14085,True,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share,UMH-D,ps
2019-04-02,7096,True,Umpqua Holdings Corporation,UMPQ,cs
2019-04-02,14224,True,Unum Therapeutics Inc.,UMRX,cs
2019-04-02,7098,True,Unilever NV,UN,cs
2019-04-02,7099,True,Unico American Corporation,UNAM,cs
2019-04-02,7100,True,Union Bankshares Inc.,UNB,cs
2019-04-02,7101,True,Unifirst Corporation,UNF,cs
2019-04-02,7102,True,United Natural Foods Inc.,UNFI,cs
2019-04-02,7103,True,United States Natural Gas Fund LP,UNG,et
2019-04-02,7104,True,UnitedHealth Group Incorporated (DE),UNH,cs
2019-04-02,9928,True,Uniti Group Inc.,UNIT,cs
2019-04-02,7106,True,United States 12 Month Natural Gas Fund,UNL,et
2019-04-02,7107,True,Unum Group,UNM,cs
2019-04-02,14755,True,Unum Group 6.250% Junior Subordinated Notes due 2058,UNMA,N/A
2019-04-02,7108,True,Union Pacific Corporation,UNP,cs
2019-04-02,7110,True,Unit Corporation,UNT,cs
2019-04-02,7113,True,Unity Bancorp Inc.,UNTY,cs
2019-04-02,9175,True,Univar Inc.,UNVR,cs
2019-04-02,15094,True,Innovator S&P 500 Ultra Buffer ETF - October,UOCT,N/A
2019-04-02,5953,True,Urban One Inc.,UONE,cs
2019-04-02,5954,True,Urban One Inc.,UONEK,cs
2019-04-02,12788,True,Ultra Petroleum Corp.,UPL,cs
2019-04-02,9232,True,Upland Software Inc.,UPLD,cs
2019-04-02,7120,True,ProShares UltraPro S&P 500,UPRO,et
2019-04-02,7121,True,United Parcel Service Inc.,UPS,cs
2019-04-02,7122,True,ProShares Ultra FTSE Europe,UPV,et
2019-04-02,7123,True,ProShares Ultra Utilities,UPW,et
2019-04-02,14994,True,Upwork Inc.,UPWK,cs
2019-04-02,7124,True,UQM Technologies Inc,UQM,cs
2019-04-02,7125,True,Global X Uranium,URA,N/A
2019-04-02,7126,True,Urban Outfitters Inc.,URBN,cs
2019-04-02,7127,True,ProShares Ultra Real Estate,URE,et
2019-04-02,7128,True,Ur-Energy Inc (Canada),URG,cs
2019-04-02,12772,True,UroGen Pharma Ltd.,URGN,cs
2019-04-02,7129,True,United Rentals Inc.,URI,cs
2019-04-02,14831,True,Urovant Sciences Ltd.,UROV,cs
2019-04-02,7130,True,Market Vectors Double Long Euro ETN,URR,et
2019-04-02,7133,True,Ishares MSCI World Index Fund,URTH,et
2019-04-02,7134,True,ProShares UltraPro Russell2000,URTY,et
2019-04-02,7136,True,Liberty All-Star Equity Fund,USA,cs
2019-04-02,7137,True,USA Compression Partners LP Representing Limited Partner Interests,USAC,cs
2019-04-02,13908,True,American Energy Independence,USAI,N/A
2019-04-02,7139,True,USA Truck Inc.,USAK,cs
2019-04-02,7140,True,Universal Stainless & Alloy Products Inc.,USAP,cs
2019-04-02,12315,True,Americas Silver Corporation no par value,USAS,cs
2019-04-02,7141,True,USA Technologies Inc.,USAT,cs
2019-04-02,7142,True,USA Technologies Inc. Preferred Stock,USATP,ps
2019-04-02,1869,True,U.S. Gold Corp.,USAU,cs
2019-04-02,7143,True,U.S. Bancorp,USB,cs
2019-04-02,7144,True,U.S. Bancorp Depositary Shares Series A,USB-A,ps
2019-04-02,7145,True,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,USB-H,ps
2019-04-02,7146,True,U.S. Bancorp Depositary Shares Series F,USB-M,ps
2019-04-02,7148,True,US Bancorp Del Dep Shs Repstg 1/1000th Perp Pfd Ser H,USB-O,ps
2019-04-02,14936,True,U.S. Bancorp Depositary Shares Series K,USB-P,ps
2019-04-02,7150,True,United States Commodity Index Fund ETV,USCI,et
2019-04-02,7151,True,U S Concrete Inc.,USCR,cs
2019-04-02,7152,True,ProShares Ultra Semiconductors,USD,et
2019-04-02,9212,True,USD Partners LP representing limited partner interest,USDP,cs
2019-04-02,8176,True,WisdomTree Bloomberg U.S. Dollar Bullish Fund,USDU,N/A
2019-04-02,15435,True,Pacific Global US Equity Income,USDY,N/A
2019-04-02,7153,True,U.S. Energy Corp.,USEG,cs
2019-04-02,13126,True,Invesco Russell 1000 Enhanced Equal Weight,USEQ,N/A
2019-04-02,11066,True,US Foods Holding Corp.,USFD,cs
2019-04-02,8269,True,WisdomTree Floating Rate Treasury Fund,USFR,N/A
2019-04-02,7154,True,USG Corporation,USG,cs
2019-04-02,13645,True,iShares Broad USD High Yield Corporate Bond,USHY,N/A
2019-04-02,1181,True,iShares U.S. Credit Bond ETF,USIG,et
2019-04-02,7155,True,United States 12 Month Oil,USL,et
2019-04-02,10811,True,Invesco Russell 1000 Low Beta Equal Weight ETF,USLB,N/A
2019-04-02,7156,True,United States Lime & Minerals Inc.,USLM,cs
2019-04-02,7157,True,VelocityShares 3x Long Silver ETN,USLV,N/A
2019-04-02,7158,True,United States Cellular Corporation,USM,cs
2019-04-02,13540,True,Principal U.S. Mega-Cap Multi-Factor Index ETF,USMC,N/A
2019-04-02,13079,True,WisdomTree U.S. Multifactor Fund,USMF,N/A
2019-04-02,7162,True,iShares Edge MSCI Min Vol USA,USMV,et
2019-04-02,7163,True,USANA Health Sciences Inc.,USNA,cs
2019-04-02,7164,True,United States Oil Fund,USO,et
2019-04-02,13165,True,United States 3x Short Oil Fund,USOD,N/A
2019-04-02,12809,True,Credit Suisse X-Links Crude Oil Shares Covered Call ETN,USOI,N/A
2019-04-02,13166,True,United States 3x Oil Fund,USOU,N/A
2019-04-02,7165,True,U.S. Physical Therapy Inc.,USPH,cs
2019-04-02,2683,True,iShares Core U.S. REIT,USRT,cs
2019-04-02,15494,True,Xtrackers MSCI USA ESG Leaders Equity,USSG,N/A
2019-04-02,7166,True,ProShares Ultra 7-10 Year Treasury,UST,et
2019-04-02,13656,True,USAA Core Short-Term Bond,USTB,N/A
2019-04-02,7169,True,E-TRACS USB Bloomberg Commodity Index Exchange Traded Notes UBS Bloomberg CMCI Silver ETN,USV,et
2019-04-02,13657,True,USAA MSCI USA Small Cap Value Momentum Blend Index,USVM,N/A
2019-04-02,12824,True,U.S. Well Services Inc.,USWS,cs
2019-04-02,12850,True,,USWSW,N/A
2019-04-02,14530,True,U.S. Xpress Enterprises Inc. Class A,USX,cs
2019-04-02,10580,True,Virtus Reaves Utilities,UTES,N/A
2019-04-02,7171,True,Cohen & Steers Infrastructure Fund Inc,UTF,cs
2019-04-02,7172,True,Reaves Utility Income Fund of Beneficial Interest,UTG,cs
2019-04-02,7173,True,United Therapeutics Corporation,UTHR,cs
2019-04-02,7174,True,Universal Technical Institute Inc,UTI,cs
2019-04-02,7176,True,UNITIL Corporation,UTL,cs
2019-04-02,7178,True,Utah Medical Products Inc.,UTMD,cs
2019-04-02,15058,True,Vesper US Large Cap Short-Term Reversal Strategy,UTRN,N/A
2019-04-02,7179,True,UTStarcom Holdings Corp,UTSI,cs
2019-04-02,12871,True,Direxion Daily Utilities Bull 3X Shares,UTSL,N/A
2019-04-02,7180,True,United Technologies Corporation,UTX,cs
2019-04-02,7182,True,Invesco DB USD Index Bullish Fund,UUP,et
2019-04-02,7184,True,Universal Security Instruments Inc.,UUU,cs
2019-04-02,8145,True,Energy Fuels Inc (Canada),UUUU,cs
2019-04-02,12222,True,,UUUU+,N/A
2019-04-02,7185,True,UNIVERSAL INSURANCE HOLDINGS INC,UVE,cs
2019-04-02,7187,True,Univest Financial Corporation,UVSP,cs
2019-04-02,7190,True,Universal Corporation,UVV,cs
2019-04-02,7191,True,ProShares Trust Ultra VIX Short Term Futures,UVXY,N/A
2019-04-02,7193,True,ProShares Ultra Russell2000,UWM,et
2019-04-02,7194,True,Nevada Gold & Casinos Inc.,UWN,cs
2019-04-02,12168,True,VelocityShares 3x Long Crude Oil ETNs linked to the S&P GSCI Crude Oil Index ER,UWT,N/A
2019-04-02,7196,True,ProShares Ultra Industrials,UXI,et
2019-04-02,14743,True,Uxin Limited,UXIN,cs
2019-04-02,7198,True,ProShares Ultra Financials,UYG,et
2019-04-02,7199,True,ProShares Ultra Basic Materials,UYM,et
2019-04-02,7200,True,United States Cellular Corporation 6.95% Senior Notes due 2060,UZA,N/A
2019-04-02,9556,True,,UZB,N/A
2019-04-02,10859,True,United States Cellular Corporation 7.25% Senior Notes due 2064,UZC,N/A
2019-04-02,7201,True,Visa Inc.,V,cs
2019-04-02,7202,True,Marriot Vacations Worldwide Corporation,VAC,cs
2019-04-02,7204,True,VALE S.A. American Depositary Shares Each Representing one,VALE,cs
2019-04-02,14019,True,American Century STOXX U.S. Quality Value,VALQ,N/A
2019-04-02,7206,True,Value Line Inc.,VALU,cs
2019-04-02,9564,True,Validea Market Legends ETF,VALX,N/A
2019-04-02,14531,True,The Vivaldi Opportunities Fund,VAM,N/A
2019-04-02,10489,True,Cambria ETF Trust Value and Momentum,VAMO,N/A
2019-04-02,15161,True,Vapotherm Inc.,VAPO,cs
2019-04-02,7207,True,Varian Medical Systems Inc.,VAR,cs
2019-04-02,7209,True,Vanguard Materials,VAW,et
2019-04-02,7210,True,Vanguard Small-Cap,VB,et
2019-04-02,7211,True,Invesco Bond Fund,VBF,cs
2019-04-02,7212,True,Village Bank and Trust Financial Corp.,VBFC,cs
2019-04-02,11336,True,VBI Vaccines Inc.,VBIV,cs
2019-04-02,7213,True,Vanguard Small-Cap Growth,VBK,et
2019-04-02,9107,True,Vascular Biogenics Ltd.,VBLT,cs
2019-04-02,9380,True,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,VBND,N/A
2019-04-02,7214,True,Vanguard Small-Cap Value,VBR,et
2019-04-02,9209,True,Veritex Holdings Inc.,VBTX,cs
2019-04-02,7215,True,Visteon Corporation,VC,cs
2019-04-02,467,True,Vericel Corporation,VCEL,cs
2019-04-02,7217,True,Delaware Investments Colorado Municipal Income Fund Inc,VCF,cs
2019-04-02,7219,True,Vanguard Intermediate-Term Corporate Bond ETF,VCIT,et
2019-04-02,7221,True,Vanguard Long-Term Corporate Bond ETF,VCLT,et
2019-04-02,14817,True,Vaccinex Inc.,VCNX,cs
2019-04-02,7223,True,Vanguard Consumer Discretion,VCR,et
2019-04-02,7224,True,Vocera Communications Inc.,VCRA,cs
2019-04-02,7225,True,Vanguard Short-Term Corporate Bond ETF,VCSH,et
2019-04-02,14094,True,Victory Capital Holdings Inc.,VCTR,cs
2019-04-02,7226,True,Invesco California Value Municipal Income Trust,VCV,cs
2019-04-02,8057,True,Veracyte Inc.,VCYT,cs
2019-04-02,7227,True,Vanguard Consumer Staples,VDC,et
2019-04-02,7228,True,Vanguard Energy,VDE,et
2019-04-02,7231,True,Vanguard FTSE Developed Markets,VEA,et
2019-04-02,12826,True,Vantage Energy Acquisition Corp.,VEAC,cs
2019-04-02,12780,True,Vantage Energy Acquisition Corp. Unit,VEACU,su
2019-04-02,12837,True,Vantage Energy Acquisition Corp. Warrant,VEACW,N/A
2019-04-02,9244,True,Vectrus Inc.,VEC,cs
2019-04-02,7232,True,Veeco Instruments Inc.,VECO,cs
2019-04-02,7757,True,Vedanta Limited American Depositary Shares (Each representing four equity shares),VEDL,cs
2019-04-02,7878,True,Veeva Systems Inc. Class A,VEEV,cs
2019-04-02,7233,True,AdvisorShares STAR Global Buy-Write,VEGA,et
2019-04-02,7234,True,iShares MSCI Agriculture Producers Fund,VEGI,et
2019-04-02,7272,True,VEON Ltd.,VEON,cs
2019-04-02,396,True,VEREIT Inc.,VER,cs
2019-04-02,8188,True,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,VER-F,ps
2019-04-02,12478,True,Veritone Inc.,VERI,cs
2019-04-02,2509,True,Veru Inc.,VERU,cs
2019-04-02,7237,True,Vermilion Energy Inc. Common (Canada),VET,cs
2019-04-02,14353,True,Pacer Military Times Best Employers ETF,VETS,N/A
2019-04-02,7238,True,Vanguard FTSE All World Ex US,VEU,et
2019-04-02,7239,True,V.F. Corporation,VFC,cs
2019-04-02,15456,True,Village Farms International Inc.,VFF,cs
2019-04-02,7240,True,Vanguard Financials,VFH,et
2019-04-02,7241,True,Delaware Investments National Municipal Income Fund,VFL,cs
2019-04-02,14145,True,Vanguard U.S. Liquidity Factor,VFLQ,N/A
2019-04-02,14146,True,Vanguard U.S. Multifactor,VFMF,N/A
2019-04-02,14147,True,Vanguard U.S. Momentum Factor,VFMO,N/A
2019-04-02,14148,True,Vanguard U.S. Minimum Volatility,VFMV,N/A
2019-04-02,14149,True,Vanguard U.S. Quality Factor,VFQY,N/A
2019-04-02,14150,True,Vanguard U.S. Value Factor,VFVA,N/A
2019-04-02,7242,True,Vonage Holdings Corp.,VG,cs
2019-04-02,13547,True,Virtus WMC Global Factor Opportunities,VGFO,N/A
2019-04-02,7244,True,Virtus Global Multi-Sector Income Fund of Beneficial Interest,VGI,cs
2019-04-02,7245,True,Vanguard Intermediate-Term Government Bond ETF,VGIT,et
2019-04-02,7246,True,Vanguard FTSEEuropean,VGK,et
2019-04-02,7247,True,Vanguard Long-Term Government Bond ETF,VGLT,et
2019-04-02,7248,True,Invesco Trust for Investment Grade Municipals (DE),VGM,cs
2019-04-02,7249,True,Vector Group Ltd.,VGR,cs
2019-04-02,7250,True,Vanguard Short-Term Government Bond ETF,VGSH,et
2019-04-02,7251,True,Vanguard Information Tech,VGT,et
2019-04-02,7252,True,Vista Gold Corp,VGZ,cs
2019-04-02,7253,True,VirnetX Holding Corp,VHC,cs
2019-04-02,7254,True,Valhi Inc.,VHI,cs
2019-04-02,7256,True,Vanguard Health Care,VHT,et
2019-04-02,7257,True,Viacom Inc.,VIA,cs
2019-04-02,7258,True,Viacom Inc.,VIAB,cs
2019-04-02,3751,True,Viavi Solutions Inc.,VIAV,cs
2019-04-02,14113,True,VICI Properties Inc.,VICI,cs
2019-04-02,7260,True,Vical Incorporated,VICL,cs
2019-04-02,7261,True,Vicor Corporation,VICR,cs
2019-04-02,8063,True,ETF Series Solutions Trust Vident International Equity Fund,VIDI,N/A
2019-04-02,7264,True,Vanguard Div Appreciation,VIG,et
2019-04-02,11109,True,Vanguard International Dividend Appreciation ETF,VIGI,N/A
2019-04-02,7266,True,VelocityShares VIX Short Term ETN,VIIX,N/A
2019-04-02,7269,True,Vanguard S&P Small-Cap 600 Growth,VIOG,et
2019-04-02,7270,True,Vanguard S&P Small-Cap 600,VIOO,et
2019-04-02,15068,True,Viomi Technology Co. Ltd,VIOT,cs
2019-04-02,7271,True,Vanguard S&P Small-Cap 600 Value,VIOV,et
2019-04-02,7273,True,Vipshop Holdings Limited American Depositary Shares each representing two,VIPS,cs
2019-04-02,7274,True,Virco Manufacturing Corporation,VIRC,cs
2019-04-02,9919,True,Virtu Financial Inc.,VIRT,cs
2019-04-02,7275,True,Vanguard Industrials,VIS,et
2019-04-02,9202,True,Volt Information Sciences Inc.,VISI,cs
2019-04-02,7582,True,Vislink Technologies Inc.,VISL,cs
2019-04-02,7278,True,Telefonica Brasil S.A. ADS,VIV,cs
2019-04-02,11489,True,Viveve Medical Inc.,VIVE,cs
2019-04-02,7279,True,Meridian Bioscience Inc.,VIVO,cs
2019-04-02,7281,True,ProShares Trust VIX Mid-Term Futures,VIXM,et
2019-04-02,7282,True,ProShares Trust VIX Short-Term Futures,VIXY,N/A
2019-04-02,7879,True,voxeljet AG American Depositary Shares each representing one-fifth of an/,VJET,cs
2019-04-02,7283,True,Invesco Advantage Municipal Income Trust II of Beneficial Interest (DE),VKI,cs
2019-04-02,7284,True,Invesco Municipal Trust,VKQ,cs
2019-04-02,9221,True,Viking Therapeutics Inc.,VKTX,cs
2019-04-02,11223,True,,VKTXW,N/A
2019-04-02,7286,True,Village Super Market Inc. Class A Common Stock,VLGEA,cs
2019-04-02,7287,True,Valero Energy Corporation,VLO,cs
2019-04-02,7780,True,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,VLRS,cs
2019-04-02,12504,True,Valeritas Holdings Inc.,VLRX,cs
2019-04-02,7288,True,Invesco High Income Trust II,VLT,cs
2019-04-02,7291,True,SPDR S&P 1500 Value Tilt,VLU,N/A
2019-04-02,7292,True,iShares Edge MSCI USA Value Factor,VLUE,N/A
2019-04-02,7293,True,Valley National Bancorp,VLY,cs
2019-04-02,13262,True,Valley National Bancorp 5.5% Fixed to Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,VLYPO,ps
2019-04-02,10273,True,Valley National Bancorp 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,VLYPP,ps
2019-04-02,7295,True,Vanguard Mortgage-Backed Securities ETF,VMBS,et
2019-04-02,7296,True,Vulcan Materials Company (Holding Company),VMC,cs
2019-04-02,7297,True,Valmont Industries Inc.,VMI,cs
2019-04-02,7298,True,Delaware Investments Minnesota Municipal Income Fund II Inc.,VMM,cs
2019-04-02,7299,True,Invesco Municipal Opportunity Trust,VMO,cs
2019-04-02,12860,True,Alpha Architect Value Momentum Trend,VMOT,N/A
2019-04-02,7300,True,Vmware Inc. Class A,VMW,cs
2019-04-02,7881,True,Vince Holding Corp.,VNCE,cs
2019-04-02,7301,True,Vanda Pharmaceuticals Inc.,VNDA,cs
2019-04-02,14725,True,Veoneer Inc.,VNE,cs
2019-04-02,7302,True,21Vianet Group Inc.,VNET,cs
2019-04-02,12101,True,Janus Henderson Short Duration Income,VNLA,N/A
2019-04-02,7303,True,VanEck Vectors Vietnam,VNM,et
2019-04-02,7304,True,Vornado Realty Trust,VNO,cs
2019-04-02,7308,True,Vornado Realty Trust Pfd S K,VNO-K,ps
2019-04-02,7309,True,Vornado Realty Trust Pfd Ser L %,VNO-L,ps
2019-04-02,13925,True,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,VNO-M,ps
2019-04-02,8621,True,Viper Energy Partners LP,VNOM,cs
2019-04-02,7311,True,Vanguard Real Estate,VNQ,et
2019-04-02,7312,True,Vanguard Global ex-U.S. Real Estate ETF,VNQI,et
2019-04-02,9730,True,VolitionRX Limited,VNRX,cs
2019-04-02,12893,True,Venator Materials PLC,VNTR,cs
2019-04-02,7316,True,Vanguard Mid-Cap,VO,et
2019-04-02,7317,True,VOC Energy Trust Units of Beneficial Interest,VOC,cs
2019-04-02,7319,True,Vodafone Group Plc,VOD,cs
2019-04-02,7320,True,Vanguard Mid-Cap Value,VOE,et
2019-04-02,7322,True,Vanguard Russell 1000 Index Fund,VONE,et
2019-04-02,7323,True,Vanguard Russell 1000 Growth Index Fund,VONG,et
2019-04-02,7324,True,Vanguard Russell 1000 Value Index Fund,VONV,et
2019-04-02,7325,True,Vanguard S&P 500,VOO,N/A
2019-04-02,7326,True,Vanguard S&P 500 Growth,VOOG,et
2019-04-02,7327,True,Vanguard S&P 500 Value,VOOV,et
2019-04-02,7328,True,Vanguard Mid-Cap Growth,VOT,et
2019-04-02,7329,True,Vanguard Communication Services,VOX,et
2019-04-02,7330,True,VOXX International Corporation,VOXX,cs
2019-04-02,7331,True,Voya Financial Inc.,VOYA,cs
2019-04-02,15420,True,Virtus Private Credit Strategy,VPC,N/A
2019-04-02,7333,True,Vishay Precision Group Inc.,VPG,cs
2019-04-02,7335,True,Vanguard FTSE Pacific,VPL,et
2019-04-02,7337,True,Vanguard Utilities,VPU,et
2019-04-02,7338,True,Invesco Pennsylvania Value Municipal Income Trust (DE),VPV,cs
2019-04-02,7339,True,Barclays ETN S&P VEQTOR ETN,VQT,et
2019-04-02,7341,True,Vera Bradley Inc.,VRA,cs
2019-04-02,15421,True,Virtus Real Asset Income,VRAI,N/A
2019-04-02,11203,True,ViewRay Inc.,VRAY,cs
2019-04-02,14666,True,Verrica Pharmaceuticals Inc.,VRCA,cs
2019-04-02,12303,True,Varex Imaging Corporation,VREX,cs
2019-04-02,11869,True,PowerShares Variable Rate Investment Grade Portfol,VRIG,N/A
2019-04-02,7343,True,Vermillion Inc.,VRML,cs
2019-04-02,12805,True,Verona Pharma plc,VRNA,cs
2019-04-02,8308,True,Varonis Systems Inc.,VRNS,cs
2019-04-02,7346,True,Verint Systems Inc.,VRNT,cs
2019-04-02,8583,True,Invesco Variable Rate Preferred,VRP,N/A
2019-04-02,12429,True,Verra Mobility Corporation,VRRM,cs
2019-04-02,11625,True,Verso Corporation,VRS,cs
2019-04-02,7348,True,Verisk Analytics Inc.,VRSK,cs
2019-04-02,7349,True,VeriSign Inc.,VRSN,cs
2019-04-02,7352,True,Virtus Investment Partners Inc.,VRTS,cs
2019-04-02,12397,True,Virtus Investment Partners Inc. 7.25% Series D Mandatory Convertible Preferred Stock,VRTSP,ps
2019-04-02,7353,True,Virtusa Corporation,VRTU,cs
2019-04-02,8699,True,Veritiv Corporation,VRTV,cs
2019-04-02,7354,True,Vertex Pharmaceuticals Incorporated,VRTX,cs
2019-04-02,7356,True,ViaSat Inc.,VSAT,cs
2019-04-02,12791,True,VictoryShares Dividend Accelerator ETF,VSDA,N/A
2019-04-02,7361,True,VSE Corporation,VSEC,cs
2019-04-02,15045,True,Vanguard ESG International Stock,VSGX,N/A
2019-04-02,7362,True,Vishay Intertechnology Inc.,VSH,cs
2019-04-02,7363,True,Vitamin Shoppe Inc,VSI,cs
2019-04-02,14182,True,Volshares Large Cap,VSL,N/A
2019-04-02,9203,True,Vivint Solar Inc.,VSLR,cs
2019-04-02,11870,True,Versum Materials Inc.,VSM,cs
2019-04-02,13047,True,VictoryShares US Multi-Factor Minimum Volatility E,VSMV,N/A
2019-04-02,7366,True,Vanguard FTSE All-Wld ex-US SmCp Idx,VSS,et
2019-04-02,12905,True,Vistra Energy Corp.,VST,cs
2019-04-02,14423,True,,VST+A,N/A
2019-04-02,7367,True,Verastem Inc.,VSTM,cs
2019-04-02,9154,True,Vista Outdoor Inc.,VSTO,cs
2019-04-02,7368,True,Vanguard Total World Stock Index,VT,et
2019-04-02,7369,True,Invesco Credit Opportunities Fund of Beneficial Interest,VTA,cs
2019-04-02,13743,True,Vanguard Total Corporate ETF,VTC,N/A
2019-04-02,10439,True,Vanguard Tax-Exempt Bond,VTEB,N/A
2019-04-02,11363,True,VistaGen Therapeutics Inc.,VTGN,cs
2019-04-02,7371,True,Vanguard Russell 3000 Index Fund,VTHR,et
2019-04-02,7372,True,Vanguard Total Stock Market,VTI,et
2019-04-02,7373,True,Vanguard Short-Term Inflation-Protected Securities,VTIP,et
2019-04-02,14723,True,VectoIQ Acquisition Corp.,VTIQ,cs
2019-04-02,14470,True,VectoIQ Acquisition Corp. Unit,VTIQU,su
2019-04-02,14726,True,VectoIQ Acquisition Corp. Warrant,VTIQW,cs
2019-04-02,8122,True,Vital Therapies Inc.,VTL,cs
2019-04-02,7374,True,Invesco Trust for Investment Grade New York Municipals,VTN,cs
2019-04-02,7376,True,Vertex Energy Inc,VTNR,cs
2019-04-02,7377,True,Ventas Inc.,VTR,cs
